source_file,row_id,caption_original,price,category,has_link,contains_renew,mentions_tip
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,4453,are you alone rn babe? I wanna see you cock and if you tip me $5 I'll rate it for you 😋,0.0,Tip campaign captions,False,False,True
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,4483,What about you tip me $15 and I will send a naughty video surprise for you? 🤔,0.0,Tip campaign captions,False,False,True
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,4496,do i deserve a tip today for being such a good girl? 🥰,0.0,Tip campaign captions,False,False,True
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,4517,Tip me $5 and i'll tell you!😉,0.0,Tip campaign captions,False,False,True
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,4542,"hey there, craving some naughty conversation? 😏 Tip me $10 and we can start a sexting session! and I'll make sure you cum before you sleep tonight! 😈🍆💦",0.0,Tip campaign captions,False,False,True
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,4546,if you tip me $5 I can rate your cock Daddy 🤤🍆,0.0,Tip campaign captions,False,False,True
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,4549,god I want to see a hard cock rn.... if you show me yours I'll rate it 😈 but be a gentleman and tip me first pls 😘,0.0,Tip campaign captions,False,False,True
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,4550,lets play Spin the wheel!! 🥰 Tip me $20 for 1 spin and $35 for 2 spins! 🔥,0.0,Tip campaign captions,False,False,True
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,4558,Do you like a twerk video? 🥵 Just tip me $10 baby and I'll send you one. 😘😍😋,0.0,Tip campaign captions,False,False,True
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,4562,want me to rate your cock daddy? 🍆 send me a pic and a tip and I'll tell you my honest opinion 🥰,0.0,Tip campaign captions,False,False,True
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,4564,tip me $10 and we can sext for a while daddy! 💦,0.0,Tip campaign captions,False,False,True
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,4568,wanna sext with me daddy? send me a tip and we can get started 😈,0.0,Tip campaign captions,False,False,True
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,4589,Tip me $10 and we can start a sexting session! 🥰,0.0,Tip campaign captions,False,False,True
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,4592,send me a $5 tip and a 🍒 or 🍑 emoji and I'll send you a naughty pic you'll like babe! 😇,0.0,Tip campaign captions,False,False,True
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,4747,Hi guys ❤️💋 tip $5 for $50 worth of content 🤪 today and tomorrow only,0.0,Tip campaign captions,False,False,True
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,4752,Today and tomorrow only special sale✨💦 •5$ for 40$ worth of content •10$ for 75$ worth of content •15$ for 100$ worth of content •20$ for 150$ worth of content Tip and cum play with me👅❤️,0.0,Tip campaign captions,False,False,True
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,5267,Hey daddy tip me anything and i have a surprise for you 🍭💦,0.0,Tip campaign captions,False,False,True
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,5304,bored now tip me and let's sext babyyyy 😫,0.0,Tip campaign captions,False,False,True
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,5317,Baby are u on right now? i’m so fucking hornyyyyy. Tip $10 & i’ll get your hard cock off better than ever 🙊💦,0.0,Tip campaign captions,False,False,True
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,5354,I’m lying naked in bed right now 👀 Tip $10 to play,0.0,Tip campaign captions,False,False,True
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,5431,Still doing my live slutty surprise tip $5💦🙈,0.0,Tip campaign captions,False,False,True
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,5598,dare you to tip $10 I bet you won’t do it 😈 I’m feeling very GENEROUS TODAY,0.0,Tip campaign captions,False,False,True
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,5659,"First person to tip $20 [enter link here] gets 40 xxx videos straight to their DMs! Includes GG, SOLO, FEET, and more! 🥵",0.0,Tip campaign captions,True,False,True
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,5661,Xmas Addition 🎅‼️! Tip $10 for $1000 worth of content that I don’t send out via messages! ❤️ [enter link here],0.0,Tip campaign captions,True,False,True
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,5662,BONUS $25 Tippers get a full Xmas Bundle 11 full selfies 🌲🎅,0.0,Tip campaign captions,False,False,True
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,6096,Tip me 10 and I will send you my solo videos bundles 😋💦,0.0,Tip campaign captions,False,False,True
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,6128,Tip me $5 I have slutty surprise for you 💦💦,0.0,Tip campaign captions,False,False,True
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,7109,spoil me for my birthday with a tip and I'll spoil you back 🥰🥰,0.0,Tip campaign captions,False,False,True
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,7292,Join my new FaceTime and free content program… ON SALE 50% TIP ME $150 👿 and you get all my content free 😜,0.0,Tip campaign captions,False,False,True
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,7304,Join my new FaceTime and free content program… ON SALE 50% TIP ME $100 👿 and you get all my content free 😜,0.0,Tip campaign captions,False,False,True
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,7344,Tip me $25 let’s cum 👿🤫,0.0,Tip campaign captions,False,False,True
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,7405,I am so horny tip me $10 let me take this off for you 👿😉,0.0,Tip campaign captions,False,False,True
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,7454,If you tip me $75 to buy this lingerie I will send you a free custom in it 😻🥰,0.0,Tip campaign captions,False,False,True
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,7538,Tip me $100 TODAY ONLY 👿 Free content on sn4p and video calls 🙈,0.0,Tip campaign captions,False,False,True
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,7584,Tip me $200 for all my content free and video calls 🤭,0.0,Tip campaign captions,False,False,True
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,8050,***LIVE STREAM OFFER ONLY*** if youre **watching live rn tip me $10** and **send me a pic of your cock** for full length sex tape for the best price you'll ever see,0.0,Tip campaign captions,False,False,True
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,8165,***BRAND NEW XXX VIP*** want the **online girlfriend experience** and access to my naughtiest content? 😈 ***TIP $200*** and I’ll send you a naughty surprise for ***FREE RIGHT NOW***💦 im only going to take **5 VIPs** for this OFFER so i can keep it exclusive and it’s a ***LIFETIME VIP MEMBERSHIP*** 💕,0.0,Tip campaign captions,False,False,True
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,9338,Heyy! Just wanted to let you know I’m going to be sending a BEHIND THE SCENES 1st time ANAL video with Lola to ALL my vip’s tonight!! Tip $300 for LIFETIME ACESS to the vip list and tons of other benifits!!,0.0,Tip campaign captions,False,False,True
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,10203,"Hey babes 💕 I am heading home to shower, want to play? Tip me $10 and let's get dirty 🔥",0.0,Tip campaign captions,False,False,True
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,10311,need an afternoon pick me up? tip $25 and I got you😉,0.0,Tip campaign captions,False,False,True
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,10941,"Hey guys, guess what? Today is my day! And I just wanted to give a shoutout to all the amazing people who've been supporting me along the way. You guys rock! As a little thank-you, feel free to tip me any amount you want, and I'll hook you up with something extra special - for your eyes only 👀😈",0.0,Tip campaign captions,False,False,True
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,10977,Tip me and I'll send you something naughty accordingly💦😈,0.0,Tip campaign captions,False,False,True
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,11078,Tip me anything and give you a content double the price 😉 Let's have some FUN!,0.0,Tip campaign captions,False,False,True
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,11199,Tip me $50 rn and I'll show you what it's like for me to turn from innocent to wild in an instant😈,0.0,Tip campaign captions,False,False,True
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,11492,Just uploaded a new hot content. Tip me 30 and you'll be the first one to see 😜,0.0,Tip campaign captions,False,False,True
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,11544,Tip me 30 and I'll show you something really hot baby😘,0.0,Tip campaign captions,False,False,True
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,11557,Do you want something special?😈 if you tip me $40 right now I'll give you a content that I usually sell for $90❤️,0.0,Tip campaign captions,False,False,True
