source_file,row_id,caption_original,price,category,has_link,contains_renew,mentions_tip
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,14975,✨ ✨ is so fucking hot and loves fucking girls🥵 and made her ***VIP PAGE FREE FOR 24H*** for my fans to see how sexy she is 🥰 shes got the hottest **NATURAL TITS** and is sending everyone who **DMs** her a “🌹” a **TITTY PIC FOR FREE** 👀 You’re gonna love it daddy FREE LINK👇🏽 https://onlyfans.com/ /c26,0.0,Link drop,True,False,False
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,15351,Baby there’s 1 place left on the custom wheel are you going to snap it 🆙😉 [enter link here],0.0,Link drop,True,False,False
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,15352,I’m getting close to my target 🎯 on my spin the wheel babe 😳 are you going to take a spin 😊 [enter link here],0.0,Link drop,True,False,False
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,15353,I’m so close to my target 🎯 babe can you help me complete my campaign ❤️ [enter link here],0.0,Link drop,True,False,False
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,15355,Are you up for a challenge babe ❓ [enter link here] xxx,0.0,Link drop,True,False,False
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,15356,Do you accept my challenge babe hehe 😜 [enter link here],0.0,Link drop,True,False,False
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,15357,Do you accept your mission 🤭 [enter link here],0.0,Link drop,True,False,False
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,15358,Are you loyal to me baby ❓ [enter link here],0.0,Link drop,True,False,False
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,15359,Are you joining the vip priority club 😈 [enter link here],0.0,Link drop,True,False,False
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,15360,Only 2 places left don’t miss out babe 😜x [enter link here],0.0,Link drop,True,False,False
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,15361,Cum take a spin on me hehe 😜 [enter link here],0.0,Link drop,True,False,False
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,15362,my spin the wheel can you get me to my target baby 🎯 [enter link here],0.0,Link drop,True,False,False
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,15363,"Last couple of days on the wheel baby, [enter link here] xx",0.0,Link drop,True,False,False
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,15364,Baby I’m so close….. [enter link here],0.0,Link drop,True,False,False
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,15365,Fancy a custom babe 😜 [enter link here],0.0,Link drop,True,False,False
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,15380,"Step Up to the Challenge, Unlock VIP Status: DMs Filled with Fabulous Freebies! 🥰😍 [enter link here]",0.0,Link drop,True,False,False
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,15866,New campaign ---> [enter link here] 😇,0.0,Link drop,True,False,False
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,18569,"hi, Babe! i wanna get to know more about ya but i found out that your subscription was already EXPIRED. 😢 but i have a surprise for youuu! Turn rebill ON for me https://onlyfans.com/ its 80% off! 😜 I'll give you a FREE VID if you do it! 😘",0.0,Link drop,True,False,False
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,18584,hi luv! i just noticed you are not subscribed to me and i wanna know more about you.. Turn your rebill ON for me and i will give you a FREE VIDEO 😈🥵 its 80% off https://onlyfans.com/,0.0,Link drop,True,False,False
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,18761,"***NEW YEAR PROMOTION*** Hey babe! I got new year's promo for just **$24.99 and the contents that i'm sending are worth $600!!!** This is gonna be my promotion until tomorrow only 😉 Just copy the **wishtender link** below for the promotion and the word should be ""JANUARY PROMO"" https://www.wishtender.com/",0.0,Link drop,True,False,False
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,19554,btw you have to check this out [enter link here] for the best titties on OF 🙈,0.0,Link drop,True,False,False
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,19559,### ALERT I had to let you know how much i love this bundleeee [enter link here],0.0,Link drop,True,False,False
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,19572,[enter link here] MY BEST TITTY BUNDLE,0.0,Link drop,True,False,False
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,19592,### i never post these things on my main wall I'm going to delete this semi soon ngl [enter link here],0.0,Link drop,True,False,False
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,19676,✨ ✨ is so fucking hot and loves fucking girls🥵 and made her ***VIP PAGE FREE FOR 24H*** for my fans to see how sexy she is 🥰 shes got the hottest **NATURAL TITS** and is sending everyone who **DMs** her a “🌹” a **TITTY PIC FOR FREE** 👀 You’re gonna love it daddy FREE LINK👇🏽 https://onlyfans.com/ /c13,0.0,Link drop,True,False,False
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,19682,✨ ✨ is so fucking hot and loves fucking girls🥵 and made her ***VIP PAGE FREE FOR 24H*** for my fans to see how sexy she is 🥰 shes got the hottest **NATURAL TITS** and is sending everyone who DMs her a “🌹” a TITTY PIC FOR FREE 👀 You’re gonna love it daddy!! FREE LINK👇🏽 https://onlyfans.com/ /c14,0.0,Link drop,True,False,False
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,19741,### SHE JUST LOST HER VIRGINITY🐣 ✨ ✨ **JUST TURNED 18** 🔞 and finally **LOST HER VIRGINITY** 😈 her **TIGHT LITTLE PUSSY**🐱 got fucked so hard that she was dripping afterward 😳 **MADE HER ONLYFANS FREE FOR 24 HOURS FOR MY SUBS!!** 😉 DM her a “❤️” when you subscribe and ***SHE WILL SEND YOU THE SEXTAPE FOR FREE***👅👇🏼 [enter link here],0.0,Link drop,True,False,False
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,20308,You’ve had your break… now it’s time to break the rules 😈 Cum back and and claim your naughty freebie. Let me remind you how good it gets 😉 https://onlyfans.com/,0.0,Link drop,True,False,False
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,20782,Can you go like this post so I know to add you to my special customer list ❤️ [enter link here],0.0,Link drop,True,False,False
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,20875,[enter link here] I need this post to get 500 likes and I’ll start doing daily posts on my timeline and story here❤️,0.0,Link drop,True,False,False
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,20876,***500 likes and I’m going to be doing daily timeline posts 🥰*** [enter link here] Go like it if you love me baby❤️,0.0,Link drop,True,False,False
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,20878,200 more likes and I can do daily posts 🥰 [enter link here],0.0,Link drop,True,False,False
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,21003,If you haven't yet go look at my new post baby 💋 [enter link here],0.0,Link drop,True,False,False
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,21055,https://www. /C1_A_eTrHVk/ My first instagram post😇,0.0,Link drop,True,False,False
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,21056,It finally worked! here's my IG hehe follow me🥰 https://www. /,0.0,Link drop,True,False,False
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,21081,𝙈𝙮 🔞18-𝙮𝙚𝙖𝙧 𝙤𝙡𝙙🔞 𝙨𝙡𝙪𝙩𝙩𝙮 𝙗𝙚𝙨𝙩 𝙛𝙧𝙞𝙚𝙣𝙙 𝙟𝙪𝙨𝙩 𝙜𝙧𝙖𝙙𝙪𝙖𝙩𝙚𝙙 𝙝𝙞𝙜𝙝 𝙨𝙘𝙝𝙤𝙤𝙡 𝙖𝙣𝙙 𝙢𝙖𝙙𝙚 𝙖𝙣 𝙊𝙁🔵 ⚪️ 𝙎𝙝𝙚 𝙢𝙖𝙙𝙚 𝙖 𝙨𝙚𝙭 𝙩𝙖𝙥𝙚 𝙩𝙝𝙚 𝙙𝙖𝙮 𝙨𝙝𝙚 𝙡𝙤𝙨𝙩 𝙝𝙚𝙧 ***𝙫𝙞𝙧𝙜𝙞𝙣𝙞𝙩𝙮***🙈 𝙖𝙣𝙙 𝙞𝙨 𝙨𝙚𝙣𝙙𝙞𝙣𝙜 𝙞𝙩 𝙩𝙤 𝙖𝙡𝙡 𝙝𝙚𝙧 𝙛𝙤𝙡𝙡𝙤𝙬𝙚𝙧𝙨.. 𝙝𝙪𝙧𝙧𝙮 𝙗𝙚𝙛𝙤𝙧𝙚 𝙝𝙚𝙧 𝙚𝙭 𝙛𝙞𝙣𝙙𝙨 𝙝𝙚𝙧 𝙥𝙖𝙜𝙚 𝙖𝙣𝙙 𝙢𝙖𝙠𝙚𝙨 𝙝𝙚𝙧 **𝙙𝙚𝙡𝙚𝙩𝙚** 𝙩𝙝𝙚 𝙨𝙚𝙭 𝙩𝙖𝙥𝙚 ***https://onlyfans.com/ ***,0.0,Link drop,True,False,False
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,21304,I showed you the view from the front but hows the back 😈 [enter link here],0.0,Link drop,True,False,False
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,21857,I’ve been spoiling my subs daily.. don’t let yourself miss out again. Come play💕 Re sub and slide back into my naughty little world😈 https://onlyfans.com/ 💋,0.0,Link drop,True,False,False
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,21927,If you’re bored and in the mood cum see me on my VIP page 😈 Send me a 💦 so I know you came from here and I’ll send you a surprise 😘 https://onlyfans.com/,0.0,Link drop,True,False,False
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,21928,"Like and comment on all my posts them DM me ""DONE"" on my 𝐕𝐈𝐏 page and ill send you a 𝐅𝐑𝐄𝐄 pic ♥️🥵💦↓↓↓↓ https://onlyfans.com/",0.0,Link drop,True,False,False
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,22655,heyyy love check out my new page post ⬇️💞 [enter link here],0.0,Link drop,True,False,False
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,22705,Go show some love on the new post baby🥰 ***[enter link here] ***,0.0,Link drop,True,False,False
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,22713,Need you to go like my post if it want to keep getting daily feed posts 😘 [enter link here],0.0,Link drop,True,False,False
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,23650,MY SLUTTY COLLEGE BFF ✨ ✨ used do be the NAUGHTIEST FUCKING SLUTT 😈 and loved to get trained by the whole football team 😳 I have never met someone who WANTS TO GET FUCKED UNTIL SHE SCREAMS SO MUCH 🥵 she loves dick so much that she MADE HER OF FREE FOR 24 HOURS 👅 and is sending a FREE DICK RATING to EVERYONE who DMs her a DICK PICK 🍆 show her your big dick for FREE daddy 👇🏼 ❤️[enter link here],0.0,Link drop,True,False,False
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,23657,"OMG, you guys! 😱 just turned 18 and wasted no time doing what we all KNEW she’d do—starting her OnlyFans! 😏🔥She’s seriously the sluttiest girl I know (and I mean that in the best way possible). 😂 Like, LOVES the attention, and trust me, she’s about to give you all of it. 😈💦Her body is 🔥 tight 🔥, and she’s already posting stuff that’ll make your jaw drop. She’s even giving a special surprise to her first subscribers because she’s just THAT extra. 🤭💋If you’ve ever wondered what it’s like to see without all the party lights, now’s your chance! But don’t wait— doesn’t like being kept waiting. 👇👇👇🔗 https://onlyfans.com/ /c1 PS: Don’t forget to ! She’ll probably show off even more if you do. 😜💞",0.0,Link drop,True,False,False
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,24387,MY SLUTTY COLLEGE BFF ✨ ✨ used do be the NAUGHTIEST FUCKING SLUTT 😈 and loved to get trained by the whole football team 😳 I have never met someone who WANTS TO GET FUCKED UNTIL SHE SCREAMS SO MUCH 🥵 she loves dick so much that she MADE HER OF FREE FOR 24 HOURS 👅 and is sending a FREE DICK RATING to EVERYONE who DMs her a DICK PICK 🍆 show her your big dick for FREE daddy 👇🏼❤️[enter link here],0.0,Link drop,True,False,False
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,24398,✨ ✨was for 2 years and this bitch FUCKED BOYFRIEND💔 I told her the ONLY way I’d forgive her is if she MADE HER OF FREE FOR 24 HOURS FOR MY FANS😤 and sends EVERYONE who DMs her a “😈” ALL THE NUDES SHE SENT HIM FOR FREE🤭 don’t miss out on punishing her daddy 🫶🏽 FREE LINK 👇🏼https://onlyfans.com/ /trial/px5ei0uvjqwgc9mnuwqmisfxxjdhu6t1,0.0,Link drop,True,False,False
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,24405,COLLEGE SLUTT ✨ ✨ loves getting FUCKED LIKE A PORNSTAR 😈 ever since she just LOST HER VIRGINITY 🤤 she loves dick so much 🍆💦 that she MADE HER PAGE FREE FOR 24 HOURS and is SENDING A FREE CUSTOM DICK RATING to everyone who DMs her a DICK PIC😍 show her how hard your throbbing cock gets 🤭👇🏼 FREE LINK👇🏼https://onlyfans.com/ /trial/dbfwbsqeqvbrhg1efoqgtjiovxhl3a64,0.0,Link drop,True,False,False
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,24409,✨ ✨ is so fucking hot and loves fucking girls🥵 and made her VIP PAGE FREE FOR 24H for my fans to see how sexy she is 🥰 shes got the hottest NATURAL TITS and is sending everyone who DMs her a “🌹” a TITTY PIC FOR FREE 👀 You’re gonna love it daddyFREE LINK👇🏽https://onlyfans.com/ /trial/5yfkx0pchtwzaszbq88l8rlmzrmbdkng,0.0,Link drop,True,False,False
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,25134,"🌟🔥 A HUGE shoutout to for being crowned Penthouse Pet of the Month for November 2024! 💦💫 This naughty queen knows how to keep you begging for more, and she’s proving why she’s the baddest in the game! 😈🏆 To celebrate, she’s turning up the heat! For 24 hours only, you can join her spicy world for FREE! 😳💕 And she’s dropping a jaw-dropping surprise for all the new fans who slide into her DMs today! 😘 Don’t miss your chance to get a taste of this irresistible Penthouse queen. Get ready to be blown away and celebrate this wild ride together! 👇👇👇 https://onlyfans.com/ /trial/derbdccv0qris4ahjxkbrkbhwzo8luog",0.0,Link drop,True,False,False
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,25167,✨ ✨ is so fucking hot and loves fucking girls🥵 and made her VIP PAGE FREE FOR 24H for my fans to see how sexy she is 🥰 shes got the hottest NATURAL BODY and is sending everyone who DMs her a “🌹” a ASS PIC FOR FREE 👀 You’re gonna love it daddy FREE LINK👇🏽 https://onlyfans.com/ /c26,0.0,Link drop,True,False,False
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,26067,not sure if you knew but I have a VIP page where I post more of my XXX content 😈 ⬇️if you use this link its free for the next 24hrs⬇️ https://onlyfans.com/ /c2,0.0,Link drop,True,False,False
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,27177,hey cutie 💕 just a little reminder! my paid page is where all my ✨extra✨ naughty content lives 😏 i’ve been posting juicy surprises on my wall for free too just for my faves!! <3 •https://onlyfans.com/ •,0.0,Link drop,True,False,False
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,27179,u can almost see it 👀💦 hehe guess u gotta come to my new paid page to see what it looks like with the emoji gone 😏💖 my most naughty pics & vids ever are waiting for u there 😈✨ don’t miss it!!! i promise you wont be disappointed <3 👉 https://onlyfans.com/,0.0,Link drop,True,False,False
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,27293,"💖 https://onlyfans.com/ 💖 i get naughtier when i know ur watching 😏 been feelin generous here’s a little something for free… but if u wanna see how wild i really get and have access to my pussy content, my paid is 50% off rn if u haven’t subbed already 👀 come play with me 😈💦",0.0,Link drop,True,False,False
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,27294,"‼️https://onlyfans.com/ ‼️ felt like being nice n sending u an extra spicy preview 😏 enjoy these for now, but if u wanna have access to the naughty pussy content i’ve been uploading…my paid is 50% off for another 24hr if u haven’t subbed already 👀 don’t say i never spoiled u 😈💦",0.0,Link drop,True,False,False
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,27298,don’t forget to sub to my paid if u haven’t already🤓 ❗️50% off right now!!!❗️ https://onlyfans.com/,0.0,Link drop,True,False,False
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,27504,"🚨FLASH SALE – 70% OFF!🚨 For the next 24 hours ONLY, my VIP page is 70% OFF 👀💖 You’ll get access to all my most naughty, uncensored content that I never post here 😏💦 https://onlyfans.com/",0.0,Link drop,True,False,False
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,29994,im live on CB rn come play with me ♥️ [enter cam site link here],0.0,Link drop,True,False,False
EROS CAPTION LOGGER 💙 - BUMPS.csv,11971,Baby I’m so close..... [enter link here],0.0,Link drop,True,False,False
EROS CAPTION LOGGER 💙 - BUMPS.csv,11984,"Step Up to the Challenge, Unlock VIP Status: DMs Filled with Fabulous Freebies! 🥰😍 [enter link here]",0.0,Link drop,True,False,False
EROS CAPTION LOGGER 💙 - BUMPS.csv,12089,✨ ✨ is so fucking hot and loves fucking girls🥵 and made her ***VIP PAGE FREE FOR 24H*** for my fans to see how sexy she is 🥰 shes got the hottest **NATURAL TITS** and is sending everyone who **DMs** her a “🌹” a **TITTY PIC FOR FREE** 👀 You’re gonna love it daddy FREE LINK👇🏽 https://onlyfans.com/ /c26,0.0,Link drop,True,False,False
